N_diagnostic_tests_0.025,N_diagnostic_tests_0.25,N_diagnostic_tests_0.75,N_diagnostic_tests_0.975,N_diagnostic_tests_mean,N_diagnostic_tests_median,N_diagnostic_tests_std,N_preventive_tests_0.025,N_preventive_tests_0.25,N_preventive_tests_0.75,N_preventive_tests_0.975,N_preventive_tests_mean,N_preventive_tests_median,N_preventive_tests_std,R0_0.025,R0_0.25,R0_0.75,R0_0.975,R0_mean,R0_median,R0_std,duration_0.025,duration_0.25,duration_0.75,duration_0.975,duration_mean,duration_median,duration_std,family_member_family_member_transmissions_0.025,family_member_family_member_transmissions_0.25,family_member_family_member_transmissions_0.75,family_member_family_member_transmissions_0.975,family_member_family_member_transmissions_mean,family_member_family_member_transmissions_median,family_member_family_member_transmissions_std,index_case,infected_family_members_0.025,infected_family_members_0.25,infected_family_members_0.75,infected_family_members_0.975,infected_family_members_mean,infected_family_members_median,infected_family_members_std,infected_students_0.025,infected_students_0.25,infected_students_0.75,infected_students_0.975,infected_students_mean,infected_students_median,infected_students_std,infected_teachers_0.025,infected_teachers_0.25,infected_teachers_0.75,infected_teachers_0.975,infected_teachers_mean,infected_teachers_median,infected_teachers_std,infected_without_transmissions_0.025,infected_without_transmissions_0.25,infected_without_transmissions_0.75,infected_without_transmissions_0.975,infected_without_transmissions_mean,infected_without_transmissions_median,infected_without_transmissions_std,pending_test_infections_0.025,pending_test_infections_0.25,pending_test_infections_0.75,pending_test_infections_0.975,pending_test_infections_mean,pending_test_infections_median,pending_test_infections_std,predetected_infections_0.025,predetected_infections_0.25,predetected_infections_0.75,predetected_infections_0.975,predetected_infections_mean,predetected_infections_median,predetected_infections_std,quarantine_days_family_member_0.025,quarantine_days_family_member_0.25,quarantine_days_family_member_0.75,quarantine_days_family_member_0.975,quarantine_days_family_member_mean,quarantine_days_family_member_median,quarantine_days_family_member_std,quarantine_days_student_0.025,quarantine_days_student_0.25,quarantine_days_student_0.75,quarantine_days_student_0.975,quarantine_days_student_mean,quarantine_days_student_median,quarantine_days_student_std,quarantine_days_teacher_0.025,quarantine_days_teacher_0.25,quarantine_days_teacher_0.75,quarantine_days_teacher_0.975,quarantine_days_teacher_mean,quarantine_days_teacher_median,quarantine_days_teacher_std,student_family_member_transmissions_0.025,student_family_member_transmissions_0.25,student_family_member_transmissions_0.75,student_family_member_transmissions_0.975,student_family_member_transmissions_mean,student_family_member_transmissions_median,student_family_member_transmissions_std,student_screen_interval,student_student_transmissions_0.025,student_student_transmissions_0.25,student_student_transmissions_0.75,student_student_transmissions_0.975,student_student_transmissions_mean,student_student_transmissions_median,student_student_transmissions_std,student_teacher_transmissions_0.025,student_teacher_transmissions_0.25,student_teacher_transmissions_0.75,student_teacher_transmissions_0.975,student_teacher_transmissions_mean,student_teacher_transmissions_median,student_teacher_transmissions_std,teacher_screen_interval,teacher_student_transmissions_0.025,teacher_student_transmissions_0.25,teacher_student_transmissions_0.75,teacher_student_transmissions_0.975,teacher_student_transmissions_mean,teacher_student_transmissions_median,teacher_student_transmissions_std,teacher_teacher_transmissions_0.025,teacher_teacher_transmissions_0.25,teacher_teacher_transmissions_0.75,teacher_teacher_transmissions_0.975,teacher_teacher_transmissions_mean,teacher_teacher_transmissions_median,teacher_teacher_transmissions_std,test_type,transmissions_0.025,transmissions_0.25,transmissions_0.75,transmissions_0.975,transmissions_mean,transmissions_median,transmissions_std,undetected_infections_0.025,undetected_infections_0.25,undetected_infections_0.75,undetected_infections_0.975,undetected_infections_mean,undetected_infections_median,undetected_infections_std
802.0,802.0,9480.25,19948.999999999996,5711.9,1202.5,6396.76186975624,59.0,259.0,283.25,502.875,269.72,259.0,138.33529807636788,1.6,3.0,5.0,10.799999999999997,4.56,4.0,2.7092434368288134,12.0,12.0,47.75,71.775,29.64,14.5,21.973787723985495,0.0,0.0,0.0,1.0,0.06,0.0,0.23989793748209523,teacher,0.0,0.0,4.0,14.774999999999999,2.94,0.0,4.846248285940331,0.0,0.0,20.0,66.1,14.92,1.0,22.733451034067997,1.0,1.0,6.75,16.0,4.38,1.0,5.225096425240517,1.0,1.0,18.25,50.0,11.94,1.0,17.150486397576874,0.0,0.0,3.0,29.974999999999987,4.04,0.0,8.494800330382184,0.0,1.0,16.25,43.324999999999996,8.94,1.0,13.442864733563972,0.0,0.0,728.5,2621.1,578.06,18.0,901.3245448239169,0.0,0.0,270.0,904.4749999999999,198.46,6.0,309.9831601746081,7.0,8.0,94.5,223.325,57.46,9.0,74.98522575569571,0.0,0.0,3.75,14.549999999999997,2.88,0.0,4.757979334437969,7,0.0,0.0,9.75,27.549999999999997,6.16,0.0,9.628529037634536,0.0,0.0,2.0,8.774999999999999,1.66,0.0,2.774593185845229,3,0.0,0.0,12.75,40.55,8.76,0.5,13.437018619759188,0.0,0.0,2.75,8.0,1.72,0.0,2.7258400689755535,same_day_LAMP,0.0,0.0,29.75,95.19999999999999,21.24,1.0,32.56801987175989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,1799.5,18478.25,29501.35,11572.36,13101.5,9707.240263907373,220.0,220.0,440.0,648.0999999999999,342.02,240.0,144.07558815441573,1.0,3.0,9.0,13.024999999999999,6.15,5.0,3.6412874589867736,12.0,17.0,77.5,133.55,53.2,54.5,36.980414010772826,0.0,0.0,0.0,0.7749999999999986,0.04,0.0,0.19794866372215744,teacher,0.0,0.0,15.0,21.0,8.2,7.5,8.071112509614592,0.0,2.0,73.25,95.55,40.44,43.0,35.579838363308845,1.0,1.0,15.75,19.0,8.96,10.5,7.116981703744122,1.0,2.0,59.75,71.1,31.56,37.0,26.644415886995603,0.0,0.0,27.0,41.87499999999999,14.72,15.5,14.8750441604558,0.0,1.25,46.0,55.099999999999994,23.94,27.0,20.728970164521744,0.0,18.75,2956.0,3792.325,1606.84,1805.5,1439.2482782795373,0.0,7.5,1006.0,1322.775,551.46,590.5,493.7348792828071,7.0,11.0,220.5,262.775,123.2,147.0,101.30777515137942,0.0,0.0,15.0,20.775,8.16,7.5,8.011114727906065,7,0.0,0.0,25.0,40.87499999999999,14.3,13.0,14.184282764772435,0.0,0.0,6.75,9.774999999999999,3.5,4.0,3.424104232630538,7,0.0,2.0,47.0,59.55,26.14,28.0,22.41447236560726,0.0,0.0,8.0,11.774999999999999,4.46,5.0,4.161092870575112,same_day_LAMP,0.0,2.0,108.5,132.325,56.6,63.5,50.03386608190537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,10524.0,17776.5,22230.8,13391.34,14883.0,6436.053108601162,60.500000000000014,220.0,420.0,692.5,357.94,368.5,157.859975410915,2.0,5.0,9.75,16.0,7.434782608695652,6.5,3.953351174288261,12.0,45.25,78.75,94.84999999999998,58.68,63.0,23.996122135691433,0.0,0.0,0.0,1.0,0.08,0.0,0.27404751561786966,teacher,0.0,3.5,15.75,26.549999999999997,11.08,12.0,7.618023740727363,0.0,26.5,72.5,91.55,51.6,58.5,29.11483246367314,1.0,5.5,15.0,19.0,10.86,12.5,6.037332834547225,1.0,18.75,57.75,74.775,41.66,47.5,23.288439805436273,0.0,7.5,30.75,43.64999999999999,19.92,20.5,13.636445763512736,0.0,16.75,42.0,62.64999999999999,30.64,35.5,17.66324443814422,0.0,1015.0,2948.75,3795.4249999999997,2070.46,2324.0,1196.5712957088206,0.0,348.5,1001.5,1270.175,705.64,803.5,405.7571788191372,7.0,76.25,210.0,262.075,148.36,175.0,85.04110890670249,0.0,3.5,15.75,26.549999999999997,11.0,11.5,7.610411772495544,7,0.0,9.0,24.75,34.0,17.02,18.0,10.434421059989043,0.0,1.25,6.0,8.774999999999999,4.18,5.0,2.797155990046508,14,0.0,16.0,50.0,61.324999999999996,34.58,39.0,19.652169221285494,0.0,2.25,9.0,11.774999999999999,5.68,6.0,3.976666638155681,same_day_LAMP,0.0,33.25,103.5,133.0,72.54,82.5,41.85212549158364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783.775,13516.0,18403.75,28840.949999999997,16003.96,16233.0,6786.055552200483,200.0,200.0,400.0,549.1,332.22,334.5,119.77977922088553,2.0,4.0,10.0,17.549999999999997,7.24,6.0,4.387179838891439,22.0,57.25,75.75,121.64999999999998,67.12,67.0,23.655382957313183,0.0,0.0,0.0,0.7749999999999986,0.04,0.0,0.19794866372215741,teacher,0.0,9.0,17.0,26.0,13.02,13.0,7.002885702570427,2.225,50.75,83.75,99.775,61.6,66.0,28.517091187495236,1.0,10.0,16.0,20.0,12.96,15.0,5.345072115357036,2.0,39.0,62.0,78.64999999999999,48.2,52.0,21.59553997793932,0.0,17.5,35.0,46.0,24.94,27.5,13.962646962667275,1.225,27.5,45.0,61.55,35.12,36.5,16.228772634567587,58.55,2016.25,3381.75,4025.9749999999995,2463.64,2582.5,1159.9506456777217,18.025,697.0,1158.25,1372.775,847.52,905.0,397.83676480256497,14.0,140.0,224.0,274.525,177.26,201.5,74.99954013464458,0.0,9.0,16.75,26.0,12.98,13.0,6.988299258804838,7,0.0,15.5,27.75,45.099999999999994,22.18,22.5,12.51397586048234,0.0,3.0,8.0,11.0,5.32,5.5,3.0535359229347643,,2.0,31.0,51.0,62.775,39.42,43.0,18.349320178698942,0.0,4.0,8.75,12.774999999999999,6.64,7.0,3.5153308550416935,same_day_LAMP,3.225,69.5,114.75,137.775,86.58,93.5,39.58874814378243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,802.0,13211.25,19569.55,7040.74,4390.5,6912.930070202518,59.0,59.0,259.0,291.775,155.66,105.5,116.16729842984986,1.0,2.0,5.25,11.0,4.428571428571429,4.0,2.7812676490136177,12.0,12.0,57.75,93.04999999999997,35.84,25.5,26.60164180908343,0.0,0.0,0.0,1.0,0.1,0.0,0.36421567954234174,teacher,0.0,0.0,7.0,17.324999999999996,4.28,2.0,5.514507767549824,0.0,0.0,30.25,69.775,17.98,6.5,22.838823015529805,1.0,1.0,7.75,15.774999999999999,4.86,1.0,5.2138355970104255,1.0,1.0,23.5,47.55,14.2,5.0,16.892215330604515,0.0,0.0,8.75,29.874999999999993,5.9,0.5,9.396590784286978,0.0,0.25,15.25,38.0,10.16,2.0,13.1991960175688,0.0,0.0,1172.75,2647.525,695.22,193.0,892.424724773891,0.0,0.0,404.5,956.4250000000001,241.82,71.0,312.54071995926074,7.0,8.0,108.5,220.84999999999997,64.48,14.0,74.81848511087159,0.0,0.0,7.0,17.324999999999996,4.18,2.0,5.3478586216105874,14,0.0,0.0,12.5,30.0,7.14,2.0,9.476092366086995,0.0,0.0,3.75,8.549999999999997,1.92,0.0,2.6713903740584684,3,0.0,0.0,18.75,43.775,10.84,4.0,14.009268069272379,0.0,0.0,4.0,9.0,1.94,0.0,2.8743055949326655,same_day_LAMP,0.0,0.0,43.5,93.775,26.12,8.5,33.00874343044798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,5754.5,18451.75,25352.374999999996,13259.02,15225.5,7697.623217829869,20.0,84.75,238.75,325.82499999999993,182.96,220.0,94.48981372592065,1.05,3.0,8.0,12.0,5.674418604651163,5.0,2.949745188612207,12.0,39.5,76.5,113.87499999999999,60.0,65.0,28.72672083263104,0.0,0.0,0.0,1.0,0.18,0.0,0.5225526045191967,teacher,0.0,3.0,16.0,20.0,10.02,11.0,7.005799346955057,0.0,9.25,69.75,87.775,46.54,60.0,30.308084729985826,1.0,3.0,15.75,18.775,10.36,13.0,6.432570184900703,1.0,9.5,56.0,67.32499999999999,36.6,46.0,23.286152493685677,0.0,1.0,29.0,38.775,17.56,20.5,13.603961007810955,0.0,5.25,40.0,48.775,26.6,34.0,17.597541572269552,0.0,362.75,2836.0,3449.925,1868.5,2393.5,1236.09746742706,0.0,119.5,951.0,1221.125,634.6,812.0,421.0194624421798,7.0,42.0,220.5,262.85,143.5,182.0,91.34220250893709,0.0,3.0,15.0,20.0,9.84,11.0,6.9027057693903995,14,0.0,5.25,27.0,32.55,17.12,21.0,11.096313048274464,0.0,1.0,6.0,10.774999999999999,4.38,5.0,3.343528626087922,7,0.0,6.0,46.5,60.0,29.42,36.5,20.034755515639034,0.0,1.0,8.0,12.774999999999999,4.98,5.0,4.1280029267510585,same_day_LAMP,0.0,14.25,96.0,123.1,65.92,83.5,42.82419686035797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,13181.75,19323.75,27201.824999999997,15775.1,16553.0,6223.441505587515,0.0,20.0,220.0,379.17499999999995,138.12,200.0,112.12249860700373,2.0,4.0,9.0,15.0,7.0212765957446805,6.0,4.067310625730406,12.0,57.0,79.75,109.0,66.96,66.5,23.925018926058236,0.0,0.0,0.0,1.7749999999999986,0.14,0.0,0.4522054797526976,teacher,0.0,10.0,17.75,24.549999999999997,13.0,13.0,6.230274996387578,0.0,50.25,82.75,93.775,63.4,70.5,26.946659328747817,1.0,12.25,17.0,18.775,13.44,15.5,5.1711917862129155,1.0,39.25,64.75,78.0,49.46,53.0,20.70513098194725,0.0,17.5,35.75,41.775,25.08,29.0,13.144161425965398,0.2250000000000001,28.25,48.0,55.0,36.1,39.5,15.308061101716232,0.0,2124.0,3296.5,3788.7,2512.86,2795.0,1086.602719394682,0.0,681.0,1149.75,1291.875,867.54,972.5,374.11142125068045,7.225,171.5,238.0,262.85,184.02,206.5,72.31436191224749,0.0,10.0,17.0,24.549999999999997,12.86,13.0,6.200757030806967,14,0.0,18.25,29.0,35.775,22.72,25.0,10.33725183548336,0.0,3.0,7.0,10.774999999999999,5.48,6.0,2.9914162914197395,14,0.0,31.25,53.0,65.42499999999998,40.68,45.0,17.602689961410757,0.0,5.0,9.75,13.0,6.96,7.0,3.6920211819765156,same_day_LAMP,0.0,72.25,116.25,128.0,88.84,99.5,36.9049302607527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2398.8,12444.5,17042.0,24871.6,14315.3,14793.0,5923.291880709715,0.0,0.0,200.0,289.89999999999986,142.88,200.0,98.01595871726862,2.0,5.25,10.75,18.0,8.68,8.0,4.653021840148395,23.225,51.25,75.75,105.74999999999999,61.38,59.0,21.559495280147303,0.0,0.0,0.0,1.0,0.14,0.0,0.3505098327538656,teacher,1.0,8.0,19.0,27.775,13.98,15.0,7.683775645037101,2.9000000000000004,40.75,85.0,96.55000000000001,61.58,71.0,29.12750996454544,1.0,10.0,17.0,19.0,12.8,15.0,5.7817446699565895,2.45,32.0,67.75,78.775,49.4,57.0,23.505969715051066,0.0,13.25,36.75,43.0,24.98,29.0,14.242061877783435,2.225,26.0,49.75,56.775,36.18,40.0,16.915986883563665,117.4,1603.0,3428.75,4018.6499999999996,2457.8,2834.0,1195.6975421254733,34.35000000000001,544.25,1149.25,1333.85,842.76,976.0,403.5448820598952,14.0,140.0,224.0,265.1,173.48,209.5,78.50938849355948,1.0,8.0,19.0,27.549999999999997,13.84,14.5,7.58720727842032,14,0.0,14.5,29.75,37.775,20.82,21.0,10.965046506876256,0.0,3.0,7.0,9.0,4.92,5.5,3.0361092180080527,,2.45,25.0,55.0,71.0,40.76,46.0,19.98423868748488,0.0,5.0,9.0,12.774999999999999,6.88,8.0,3.6006802078473554,same_day_LAMP,3.9000000000000004,57.5,122.0,135.875,87.36,100.0,41.61767677812114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,802.0,14324.0,24906.899999999994,6473.42,802.0,8209.276594667468,59.0,59.0,84.0,131.04999999999995,72.48,59.0,21.291216930165053,1.0,3.0,4.0,7.474999999999998,3.6818181818181817,3.5,1.8869568253158473,12.0,12.0,58.25,89.64999999999998,32.04,12.0,28.316692992664528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,teacher,0.0,0.0,6.75,18.324999999999996,3.7,0.0,6.0008502798880645,0.0,0.0,37.5,76.0,17.56,0.0,27.212062151380813,1.0,1.0,8.75,17.549999999999997,4.78,1.0,5.747368519414705,1.0,1.0,27.5,56.87499999999999,14.02,1.0,20.102279289997472,0.0,0.0,13.5,35.55,6.96,0.0,11.63204581300806,0.0,0.0,18.0,39.55,9.56,1.0,14.094665368029657,0.0,0.0,1562.5,3032.15,691.16,0.0,1087.7584583323035,0.0,0.0,509.25,1050.3,239.16,0.0,374.0479266465347,7.0,7.0,117.25,245.69999999999996,62.28,8.0,82.40220920359268,0.0,0.0,6.75,18.324999999999996,3.7,0.0,6.0008502798880645,,0.0,0.0,11.5,34.775,6.46,0.0,10.652603399342034,0.0,0.0,5.0,8.549999999999997,2.06,0.0,2.9993876926153185,3,0.0,0.0,23.75,52.324999999999996,11.1,0.0,17.03927036858907,0.0,0.0,2.0,9.774999999999999,1.72,0.0,3.10391457908972,same_day_LAMP,0.0,0.0,51.5,109.32499999999999,25.04,0.0,38.72665063477289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,4183.5,18218.5,22657.45,11484.92,13551.0,7577.991879927354,20.0,20.0,37.5,44.775,27.5,20.0,10.045305533696132,2.0,3.0,7.0,9.149999999999991,5.282051282051282,5.0,2.4273520113025695,12.0,26.25,73.75,98.875,51.72,55.5,28.398792730879045,0.0,0.0,0.0,1.7749999999999986,0.2,0.0,0.4948716593053935,teacher,0.0,0.0,17.75,23.775,9.76,10.0,8.75414770499198,0.0,7.25,75.0,91.55,44.34,52.0,34.75782689715002,1.0,1.5,16.0,18.0,9.44,10.0,6.531431071115633,1.0,7.25,63.0,68.775,34.96,41.5,26.730674880964692,0.0,0.25,32.75,42.775,17.2,16.0,15.679181569644431,0.0,4.25,43.0,52.55,25.5,30.0,19.81161275615895,0.0,186.0,3033.25,3679.05,1746.08,2038.5,1393.9668522981895,0.0,65.75,1030.75,1266.175,605.02,702.5,481.04959606837946,6.225,21.0,224.0,252.0,129.88,140.0,93.99384261205408,0.0,0.0,17.75,22.775,9.56,10.0,8.58132761718543,,0.0,0.75,26.0,40.0,16.54,18.5,13.390843658169972,0.0,0.0,7.0,10.0,4.04,4.0,3.5568846722136738,7,0.0,3.0,49.0,56.775,27.8,34.0,22.36250506211371,0.0,0.0,7.0,11.549999999999997,4.4,5.0,3.675622951505316,same_day_LAMP,0.0,10.75,109.5,131.55,62.54,71.5,49.309604975675306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,10657.25,17453.25,25249.125,13397.48,14410.0,7025.559242000392,0.0,20.0,20.0,35.39999999999998,17.94,20.0,8.234843839516598,1.0,4.0,9.5,16.0,6.826086956521739,6.0,4.438740300911644,12.0,44.75,72.5,105.0,58.38,59.5,25.952775007930175,0.0,0.0,0.0,0.0,0.02,0.0,0.14142135623730948,teacher,0.0,6.25,16.0,22.775,11.0,12.0,6.8511878904467425,0.0,40.25,73.75,90.77499999999999,54.1,65.0,30.273751006441206,1.0,10.0,16.0,18.0,11.56,14.0,6.041218960657878,1.0,33.5,57.0,74.0,42.48,50.5,23.270582287514856,0.0,6.25,32.0,46.099999999999994,21.54,25.5,14.397009326628236,0.2250000000000001,25.5,42.75,52.775,30.92,37.0,16.954729639332417,0.0,1451.25,2916.0,3726.225,2139.9,2487.0,1224.6712886755051,0.0,534.75,1019.25,1241.55,736.04,875.5,419.11529561733744,8.0,129.5,217.25,252.0,156.78,186.5,84.47805897971136,0.0,6.25,16.0,22.775,10.98,12.0,6.837740407294724,,0.0,10.25,25.75,43.749999999999986,18.62,21.0,12.113224347036285,0.0,2.0,7.0,10.774999999999999,4.68,4.5,3.3892988860198665,14,0.0,27.5,48.0,61.775,35.48,41.0,19.675157857935826,0.0,4.0,8.0,12.774999999999999,5.88,6.5,3.7123071653347752,same_day_LAMP,0.0,57.5,103.0,128.775,75.66,91.0,42.42477616503193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604.0,6730.75,16153.75,23651.725000000002,12473.88,13283.5,6698.91140300468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,4.0,9.0,15.799999999999997,6.918367346938775,6.0,4.266325188290843,17.0,35.5,68.75,93.19999999999999,54.1,56.0,22.37368169642764,0.0,0.0,0.0,1.0,0.14,0.0,0.49528388066742046,teacher,0.0,4.0,15.5,25.324999999999996,10.58,11.0,7.817014409972281,1.0,18.0,74.75,104.325,48.96,54.0,32.68898585025799,1.0,3.0,15.75,18.0,10.04,11.5,6.439546187585024,1.0,14.25,56.75,82.875,39.24,45.5,26.176449923781586,0.0,4.0,30.25,45.55,19.72,22.0,15.749363446806091,1.0,11.25,45.25,56.775,28.82,35.5,19.04954871177921,18.0,589.75,3029.75,4144.85,1942.1,2282.0,1342.7318976547745,6.0,230.25,1004.25,1416.8000000000002,662.12,743.0,457.189178010368,10.0,40.5,210.0,252.0,134.36,154.0,87.01671432218394,0.0,3.25,15.5,25.324999999999996,10.44,10.5,7.866643606561381,,0.0,9.0,25.75,40.099999999999994,17.16,17.5,12.117385048275196,0.0,1.0,6.0,8.774999999999999,3.72,4.0,2.8645617964558356,,1.0,10.5,46.75,67.32499999999999,31.8,35.0,21.651224219523513,0.0,1.0,9.0,12.774999999999999,5.32,5.0,4.206117993046387,same_day_LAMP,1.0,26.0,100.75,142.64999999999998,68.58,79.5,45.8725341326932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,802.0,802.0,3999.1000000000004,1280.86,802.0,1225.691092188153,484.0,639.0,659.0,1237.6999999999998,717.94,658.5,192.68896476668596,1.0,1.0,2.0,2.0,1.5833333333333333,2.0,0.5149286505444373,12.0,12.0,12.0,31.324999999999996,14.76,12.0,5.99850321466335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,student,0.0,0.0,0.0,1.7749999999999986,0.22,0.0,0.5816935163286381,1.0,1.0,1.0,7.0,1.68,1.0,1.8999462935481486,0.0,0.0,0.0,2.0,0.2,0.0,0.8081220356417685,1.0,1.0,1.0,5.324999999999996,1.42,1.0,1.3715773728798235,0.0,0.0,0.0,0.7749999999999986,0.04,0.0,0.19794866372215741,0.0,0.0,1.0,4.874999999999993,0.58,0.0,1.41551173410458,6.9,14.25,28.0,265.94999999999993,41.48,19.0,66.47486558919876,5.225,7.0,8.0,85.64999999999998,15.56,7.0,23.875664324553895,0.0,0.0,0.0,27.775,2.58,0.0,10.370857914249479,0.0,0.0,0.0,1.7749999999999986,0.22,0.0,0.5816935163286381,3,0.0,0.0,0.0,3.0,0.4,0.0,0.9476070829586857,0.0,0.0,0.0,1.7749999999999986,0.14,0.0,0.5349041493385444,3,0.0,0.0,0.0,3.0,0.28,0.0,1.1435712054965428,0.0,0.0,0.0,0.7749999999999986,0.06,0.0,0.3136356914300021,same_day_PCR,0.0,0.0,0.0,8.774999999999999,1.1,0.0,3.078894580321758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,802.0,1603.0,13918.24999999999,2239.92,802.0,4417.31977487134,475.0,619.0,812.0,1534.9999999999998,733.82,619.0,288.2294784453838,1.0,1.0,1.0,3.0,1.3529411764705883,1.0,0.701888209634219,12.0,12.0,17.0,56.749999999999986,18.26,12.0,16.5896574616198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,student,0.0,0.0,0.0,6.774999999999999,0.72,0.0,1.8739895236350381,1.0,1.0,1.75,53.19999999999999,4.92,1.0,12.962803929485538,0.0,0.0,0.0,10.0,0.72,0.0,2.4498229840258303,1.0,1.0,1.0,37.87499999999999,3.7,1.0,9.06270671826163,0.0,0.0,0.0,14.974999999999987,0.94,0.0,3.638849335957167,0.0,0.0,1.0,24.099999999999994,2.16,0.0,6.2738849728904995,6.0,18.0,38.75,2017.0249999999996,176.48,25.0,513.5785709815282,5.225,7.0,15.5,733.3249999999998,60.66,8.0,178.05234382859763,0.0,0.0,0.0,139.325,10.0,0.0,34.056975071494655,0.0,0.0,0.0,6.774999999999999,0.72,0.0,1.8739895236350381,3,0.0,0.0,0.75,14.874999999999993,1.42,0.0,4.472546642505559,0.0,0.0,0.0,5.0,0.46,0.0,1.4874989281422994,7,0.0,0.0,0.0,34.55,2.5,0.0,8.701981946425674,0.0,0.0,0.0,4.549999999999997,0.26,0.0,1.0654116766848045,same_day_PCR,0.0,0.0,1.0,67.74999999999999,5.36,0.0,17.09965986056269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,802.0,1602.5,15021.225,2052.1,802.0,3941.97090583492,404.275,599.0,619.0,1347.6499999999996,676.62,617.0,231.56044655373088,1.0,1.0,1.5,2.6500000000000004,1.3333333333333333,1.0,0.6172133998483676,12.0,12.0,17.0,61.775,17.2,12.0,13.88289212943582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,student,0.0,0.0,0.0,4.549999999999997,0.54,0.0,2.260666327633947,1.0,1.0,2.0,68.74999999999999,5.48,1.0,16.072844382081605,0.0,0.0,0.0,15.549999999999997,1.02,0.0,3.8676576257735222,1.0,1.0,1.0,53.099999999999994,4.38,1.0,12.652159612380125,0.0,0.0,0.0,23.324999999999996,1.42,0.0,5.700304324135256,0.0,0.0,1.0,25.324999999999996,2.08,0.0,6.635833460409153,5.0,12.0,40.25,2630.999999999999,184.6,20.0,618.7548062068543,5.0,6.0,16.0,933.0999999999998,66.88,7.0,219.44388339432854,0.0,0.0,0.0,214.59999999999997,14.18,0.0,53.82272109548577,0.0,0.0,0.0,4.549999999999997,0.54,0.0,2.260666327633947,3,0.0,0.0,1.0,15.774999999999999,1.36,0.0,4.104551977838204,0.0,0.0,0.0,5.324999999999996,0.34,0.0,1.2715088257175218,14,0.0,0.0,0.0,48.87499999999999,3.12,0.0,12.03674645849627,0.0,0.0,0.0,10.774999999999999,0.68,0.0,2.6452884569377617,same_day_PCR,0.0,0.0,1.0,87.52499999999998,6.04,0.0,21.843562541165205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,802.0,803.0,17500.1,2472.74,802.0,4610.081139708268,399.0,599.0,599.0,1346.4999999999998,659.66,599.0,236.4227111919389,1.0,1.0,2.0,2.75,1.4545454545454546,1.0,0.6875516509523286,12.0,12.0,12.0,73.74999999999999,18.38,12.0,16.376800415121835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,student,0.0,0.0,0.0,13.549999999999997,1.28,0.0,4.522235315073504,1.0,1.0,1.0,76.55,6.98,1.0,19.573503539640686,0.0,0.0,0.0,15.774999999999999,1.22,0.0,4.072255555109779,1.0,1.0,1.0,58.42499999999999,5.54,1.0,15.424880510898948,0.0,0.0,0.0,37.0,2.72,0.0,9.916055832099078,0.0,0.0,1.0,39.775,3.46,0.0,10.785875117060105,6.675000000000001,14.0,29.5,3189.975,261.0,18.0,813.4185357401898,5.0,6.0,8.0,1060.925,88.68,7.0,271.5505319983215,0.0,0.0,0.0,217.75,16.8,0.0,56.627317270240596,0.0,0.0,0.0,13.549999999999997,1.28,0.0,4.522235315073504,3,0.0,0.0,0.0,25.324999999999996,2.14,0.0,6.809387278018544,0.0,0.0,0.0,5.549999999999997,0.54,0.0,1.6928420734712042,,0.0,0.0,0.0,50.07499999999998,3.84,0.0,13.04209824110416,0.0,0.0,0.0,10.0,0.68,0.0,2.4862068477493824,same_day_PCR,0.0,0.0,0.0,103.775,8.48,0.0,28.011105669293503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
